,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek
1704,2011-04-16 22:00:00,1,0,0,3,17.22,21.21,100,0.0,2,22,24,2011,4,16,22,5
4742,2011-11-10 16:00:00,3,0,1,3,14.76,17.425,81,15.0013,6,67,73,2011,11,10,16,3
10056,2012-11-04 09:00:00,3,0,0,1,13.12,16.665,53,0.0,56,161,217,2012,11,4,9,6
7107,2012-04-14 12:00:00,1,0,0,1,23.78,27.275,35,16.9979,274,404,678,2012,4,14,12,5
3093,2011-07-17 19:00:00,2,0,0,1,31.16,34.85,55,19.0012,145,234,379,2011,7,17,19,6
2164,2011-05-17 02:00:00,1,0,1,3,22.96,26.515,88,0.0,4,4,8,2011,5,17,2,1
8410,2012-07-11 19:00:00,2,0,1,1,30.34,33.335,48,15.0013,73,560,633,2012,7,11,19,2
4451,2011-10-17 12:00:00,3,0,1,1,22.96,26.515,40,6.0032,39,166,205,2011,10,17,12,0
5597,2012-01-08 08:00:00,4,0,0,1,12.3,15.15,52,8.9981,4,53,57,2012,1,8,8,6
5805,2012-01-17 01:00:00,4,0,1,2,11.48,12.88,65,23.9994,0,2,2,2012,1,17,1,1
5324,2011-12-15 22:00:00,3,0,1,1,21.32,25.0,63,22.0028,8,116,124,2011,12,15,22,3
1074,2011-03-09 07:00:00,4,0,1,2,9.84,12.12,87,11.0014,18,123,141,2011,3,9,7,2
7630,2012-05-17 07:00:00,1,0,1,1,22.14,25.76,73,26.0027,25,449,474,2012,5,17,7,3
6617,2012-03-13 00:00:00,4,0,1,2,22.96,26.515,52,12.998,5,21,26,2012,3,13,0,1
5064,2011-12-05 02:00:00,3,0,1,1,13.12,17.425,87,0.0,0,8,8,2011,12,5,2,0
830,2011-02-18 01:00:00,4,0,1,1,18.04,21.97,72,15.0013,1,7,8,2011,2,18,1,4
3266,2011-08-06 00:00:00,2,0,0,1,27.06,30.305,78,12.998,29,104,133,2011,8,6,0,5
6317,2012-02-19 11:00:00,4,0,0,2,10.66,11.365,56,22.0028,82,144,226,2012,2,19,11,6
3427,2011-08-12 17:00:00,2,0,1,1,33.62,35.605,26,0.0,93,423,516,2011,8,12,17,4
7157,2012-04-16 14:00:00,1,1,0,1,31.16,34.09,45,22.0028,105,183,288,2012,4,16,14,0
2758,2011-07-03 20:00:00,2,0,0,3,27.06,30.305,83,0.0,83,93,176,2011,7,3,20,6
4697,2011-11-08 19:00:00,3,0,1,1,18.86,22.725,59,0.0,14,264,278,2011,11,8,19,1
828,2011-02-17 23:00:00,4,0,1,1,18.86,22.725,67,19.9995,4,40,44,2011,2,17,23,3
5414,2011-12-19 16:00:00,3,0,1,1,16.4,20.455,40,16.9979,19,189,208,2011,12,19,16,0
4949,2011-11-19 07:00:00,3,0,0,1,9.84,11.365,60,16.9979,3,38,41,2011,11,19,7,5
3421,2011-08-12 11:00:00,2,0,1,1,31.16,33.335,29,0.0,48,108,156,2011,8,12,11,4
2412,2011-06-08 10:00:00,1,0,1,1,33.62,37.12,43,15.0013,27,63,90,2011,6,8,10,2
10045,2012-11-03 22:00:00,3,0,0,1,13.12,16.665,57,7.0015,13,133,146,2012,11,3,22,5
3369,2011-08-10 07:00:00,2,0,1,1,28.7,32.575,58,6.0032,16,289,305,2011,8,10,7,2
1730,2011-04-18 00:00:00,1,0,1,1,18.86,22.725,47,6.0032,15,24,39,2011,4,18,0,0
10584,2012-12-07 10:00:00,3,0,1,2,13.12,15.91,76,11.0014,16,150,166,2012,12,7,10,4
4039,2011-09-19 08:00:00,2,0,1,2,21.32,25.0,77,8.9981,29,391,420,2011,9,19,8,0
10720,2012-12-13 02:00:00,3,0,1,2,10.66,12.12,56,16.9979,3,5,8,2012,12,13,2,3
893,2011-03-01 16:00:00,4,0,1,1,13.94,17.425,34,6.0032,10,92,102,2011,3,1,16,1
1440,2011-04-05 21:00:00,1,0,1,1,13.94,14.395,46,35.0008,8,81,89,2011,4,5,21,1
5049,2011-12-04 11:00:00,3,0,0,1,13.94,16.665,81,11.0014,48,206,254,2011,12,4,11,6
6919,2012-04-06 15:00:00,1,0,1,1,20.5,24.24,27,19.0012,218,319,537,2012,4,6,15,4
8571,2012-07-18 12:00:00,2,0,1,1,37.72,43.18,37,8.9981,36,166,202,2012,7,18,12,2
1007,2011-03-06 11:00:00,4,0,0,2,17.22,21.21,100,15.0013,18,44,62,2011,3,6,11,6
7404,2012-05-07 21:00:00,1,0,1,2,22.14,25.76,45,15.0013,37,210,247,2012,5,7,21,0
3818,2011-09-10 02:00:00,2,0,0,2,24.6,25.0,97,7.0015,18,46,64,2011,9,10,2,5
6817,2012-04-02 09:00:00,1,0,1,1,15.58,19.695,54,23.9994,52,265,317,2012,4,2,9,0
4156,2011-10-05 05:00:00,3,0,1,1,18.04,21.97,82,8.9981,3,29,32,2011,10,5,5,2
8068,2012-06-16 13:00:00,1,0,0,1,29.52,32.575,34,11.0014,293,324,617,2012,6,16,13,5
10565,2012-12-06 15:00:00,3,0,1,1,13.12,17.425,39,0.0,38,232,270,2012,12,6,15,3
8422,2012-07-12 07:00:00,2,0,1,1,26.24,30.305,73,8.9981,32,480,512,2012,7,12,7,3
5653,2012-01-10 17:00:00,4,0,1,1,17.22,21.21,38,16.9979,14,446,460,2012,1,10,17,1
2988,2011-07-13 10:00:00,2,0,1,1,33.62,37.88,46,12.998,33,80,113,2011,7,13,10,2
4379,2011-10-14 12:00:00,3,0,1,3,21.32,25.0,88,11.0014,13,62,75,2011,10,14,12,4
6755,2012-03-18 18:00:00,4,0,0,1,22.96,26.515,64,11.0014,165,294,459,2012,3,18,18,6
3210,2011-08-03 16:00:00,2,0,1,3,27.88,31.82,79,0.0,21,129,150,2011,8,3,16,2
1558,2011-04-10 19:00:00,1,0,0,1,20.5,24.24,77,12.998,47,84,131,2011,4,10,19,6
586,2011-02-07 14:00:00,4,0,1,2,14.76,18.18,57,6.0032,8,52,60,2011,2,7,14,0
8714,2012-08-05 11:00:00,2,0,0,1,33.62,39.395,56,27.9993,155,282,437,2012,8,5,11,6
9448,2012-09-17 01:00:00,2,0,1,1,21.32,25.0,72,6.0032,9,12,21,2012,9,17,1,0
5039,2011-12-04 01:00:00,3,0,0,1,12.3,15.91,75,6.0032,20,54,74,2011,12,4,1,6
1153,2011-03-12 17:00:00,4,0,0,1,18.86,22.725,44,22.0028,99,114,213,2011,3,12,17,5
6756,2012-03-18 19:00:00,4,0,0,1,22.96,26.515,64,11.0014,118,234,352,2012,3,18,19,6
2682,2011-06-19 16:00:00,1,0,0,2,31.16,34.09,48,0.0,121,257,378,2011,6,19,16,6
8672,2012-08-03 17:00:00,2,0,1,2,34.44,40.15,53,19.0012,95,646,741,2012,8,3,17,4
1716,2011-04-17 10:00:00,1,0,0,1,17.22,21.21,44,30.0026,91,120,211,2011,4,17,10,6
6167,2012-02-13 05:00:00,4,0,1,1,4.1,6.06,58,8.9981,0,17,17,2012,2,13,5,0
3757,2011-09-07 12:00:00,2,0,1,3,22.96,26.515,94,0.0,1,21,22,2011,9,7,12,2
10535,2012-12-05 09:00:00,3,0,1,2,18.04,21.97,51,15.0013,26,362,388,2012,12,5,9,2
3658,2011-09-03 08:00:00,2,0,0,1,26.24,30.305,69,11.0014,24,65,89,2011,9,3,8,5
4037,2011-09-19 06:00:00,2,0,1,1,20.5,24.24,77,15.0013,6,107,113,2011,9,19,6,0
5203,2011-12-10 21:00:00,3,0,0,1,9.02,10.605,44,15.0013,4,79,83,2011,12,10,21,5
6414,2012-03-04 12:00:00,4,0,0,1,13.94,15.15,42,23.9994,71,256,327,2012,3,4,12,6
8919,2012-08-14 00:00:00,2,0,1,1,28.7,33.335,74,15.0013,12,48,60,2012,8,14,0,1
8504,2012-07-15 17:00:00,2,0,0,1,32.8,38.635,59,32.9975,122,314,436,2012,7,15,17,6
1017,2011-03-06 21:00:00,4,0,0,3,9.84,9.09,93,40.9973,1,6,7,2011,3,6,21,6
841,2011-02-18 12:00:00,4,0,1,1,20.5,24.24,59,12.998,59,126,185,2011,2,18,12,4
9122,2012-09-03 11:00:00,2,1,0,2,30.34,34.85,70,19.0012,187,272,459,2012,9,3,11,0
8982,2012-08-16 15:00:00,2,0,1,1,32.8,34.85,33,16.9979,63,197,260,2012,8,16,15,3
4518,2011-11-01 08:00:00,3,0,1,1,14.76,16.665,71,16.9979,17,402,419,2011,11,1,8,1
173,2011-01-08 12:00:00,4,0,0,2,8.2,9.09,59,23.9994,8,90,98,2011,1,8,12,5
6282,2012-02-18 00:00:00,4,0,0,1,13.94,16.665,42,11.0014,5,81,86,2012,2,18,0,5
9010,2012-08-17 19:00:00,2,0,1,2,30.34,12.12,55,26.0027,88,403,491,2012,8,17,19,4
1437,2011-04-05 18:00:00,1,0,1,1,15.58,19.695,40,32.9975,19,248,267,2011,4,5,18,1
5491,2012-01-03 22:00:00,4,0,1,1,4.1,5.305,46,16.9979,0,33,33,2012,1,3,22,1
8233,2012-07-04 10:00:00,2,1,0,1,32.8,36.365,46,0.0,143,304,447,2012,7,4,10,2
94,2011-01-05 02:00:00,4,0,1,1,6.56,9.85,74,6.0032,0,2,2,2011,1,5,2,2
2898,2011-07-09 16:00:00,2,0,0,1,33.62,36.365,38,0.0,171,245,416,2011,7,9,16,5
1072,2011-03-09 05:00:00,4,0,1,2,9.84,12.12,81,8.9981,1,7,8,2011,3,9,5,2
6991,2012-04-09 15:00:00,1,0,1,1,23.78,27.275,28,36.9974,82,173,255,2012,4,9,15,0
8656,2012-08-03 01:00:00,2,0,1,1,28.7,33.335,74,12.998,11,32,43,2012,8,3,1,4
4127,2011-10-04 00:00:00,3,0,1,2,16.4,20.455,87,6.0032,5,22,27,2011,10,4,0,1
10732,2012-12-13 14:00:00,3,0,1,1,14.76,17.425,34,11.0014,31,211,242,2012,12,13,14,3
7652,2012-05-18 05:00:00,1,0,1,1,18.86,22.725,77,7.0015,1,33,34,2012,5,18,5,4
9364,2012-09-13 13:00:00,2,0,1,1,28.7,31.82,42,0.0,60,223,283,2012,9,13,13,3
4564,2011-11-03 06:00:00,3,0,1,1,13.94,16.665,76,12.998,3,96,99,2011,11,3,6,3
690,2011-02-12 02:00:00,4,0,0,1,5.74,10.605,80,0.0,2,13,15,2011,2,12,2,5
7244,2012-05-01 05:00:00,1,0,1,2,21.32,25.0,72,6.0032,0,17,17,2012,5,1,5,1
4797,2011-11-12 23:00:00,3,0,0,1,16.4,20.455,58,11.0014,23,78,101,2011,11,12,23,5
9524,2012-10-01 05:00:00,3,0,1,1,18.04,21.97,77,0.0,2,34,36,2012,10,1,5,0
10069,2012-11-04 22:00:00,3,0,0,1,12.3,14.395,52,19.0012,15,64,79,2012,11,4,22,6
3905,2011-09-13 18:00:00,2,0,1,1,28.7,32.575,61,11.0014,67,472,539,2011,9,13,18,1
4256,2011-10-09 09:00:00,3,0,0,1,20.5,24.24,77,0.0,66,119,185,2011,10,9,9,6
4434,2011-10-16 19:00:00,3,0,0,1,22.14,25.76,52,26.0027,52,181,233,2011,10,16,19,6
10030,2012-11-03 07:00:00,3,0,0,2,13.12,15.15,49,16.9979,1,58,59,2012,11,3,7,5
8936,2012-08-14 17:00:00,2,0,1,3,31.16,36.365,66,16.9979,78,734,812,2012,8,14,17,1
10677,2012-12-11 07:00:00,3,0,1,1,13.94,15.15,66,27.9993,8,372,380,2012,12,11,7,1
4736,2011-11-10 10:00:00,3,0,1,2,18.04,21.97,88,15.0013,17,100,117,2011,11,10,10,3
8474,2012-07-14 11:00:00,2,0,0,2,29.52,34.09,70,7.0015,143,296,439,2012,7,14,11,5
9732,2012-10-09 21:00:00,3,0,1,2,19.68,23.485,77,8.9981,16,209,225,2012,10,9,21,1
10200,2012-11-10 10:00:00,3,0,0,1,16.4,20.455,58,0.0,86,264,350,2012,11,10,10,5
7361,2012-05-06 02:00:00,1,0,0,2,22.14,25.76,83,19.0012,29,64,93,2012,5,6,2,6
415,2011-01-19 08:00:00,4,0,1,2,9.84,12.88,93,7.0015,1,196,197,2011,1,19,8,2
5865,2012-01-19 14:00:00,4,0,1,1,9.84,11.365,44,12.998,15,104,119,2012,1,19,14,3
1047,2011-03-08 04:00:00,4,0,1,1,9.02,13.635,64,0.0,0,2,2,2011,3,8,4,1
4321,2011-10-12 02:00:00,3,0,1,2,22.96,26.515,83,19.0012,0,2,2,2011,10,12,2,2
3959,2011-09-16 00:00:00,2,0,1,1,17.22,21.21,71,15.0013,5,43,48,2011,9,16,0,4
8199,2012-07-03 00:00:00,2,0,1,1,29.52,33.335,54,0.0,9,44,53,2012,7,3,0,1
1981,2011-05-09 11:00:00,1,0,1,1,24.6,31.06,46,15.0013,26,99,125,2011,5,9,11,0
550,2011-02-06 02:00:00,4,0,0,1,10.66,11.365,60,22.0028,0,20,20,2011,2,6,2,6
9892,2012-10-16 13:00:00,3,0,1,1,21.32,25.0,45,19.0012,68,260,328,2012,10,16,13,1
1162,2011-03-13 03:00:00,4,0,0,1,13.94,16.665,76,8.9981,6,17,23,2011,3,13,3,6
3341,2011-08-09 03:00:00,2,0,1,1,29.52,34.09,62,0.0,0,3,3,2011,8,9,3,1
6060,2012-02-08 18:00:00,4,0,1,3,9.84,12.88,87,7.0015,4,163,167,2012,2,8,18,2
6644,2012-03-14 03:00:00,4,0,1,1,19.68,23.485,72,12.998,1,3,4,2012,3,14,3,2
7067,2012-04-12 20:00:00,1,0,1,1,18.04,21.97,33,16.9979,26,254,280,2012,4,12,20,3
1684,2011-04-16 02:00:00,1,0,0,2,14.76,17.425,87,8.9981,5,19,24,2011,4,16,2,5
9254,2012-09-08 23:00:00,2,0,0,2,23.78,27.275,73,11.0014,12,121,133,2012,9,8,23,5
6577,2012-03-11 08:00:00,4,0,0,1,9.02,11.365,69,8.9981,4,68,72,2012,3,11,8,6
10483,2012-12-03 05:00:00,3,0,1,1,13.94,17.425,93,6.0032,0,38,38,2012,12,3,5,0
2403,2011-06-08 01:00:00,1,0,1,1,27.06,30.305,78,0.0,3,20,23,2011,6,8,1,2
6744,2012-03-18 07:00:00,4,0,0,3,17.22,21.21,88,11.0014,17,25,42,2012,3,18,7,6
593,2011-02-07 21:00:00,4,0,1,1,13.12,17.425,70,0.0,3,75,78,2011,2,7,21,0
8336,2012-07-08 17:00:00,2,0,0,1,31.98,37.12,59,0.0,68,202,270,2012,7,8,17,6
5052,2011-12-04 14:00:00,3,0,0,1,17.22,21.21,62,8.9981,77,246,323,2011,12,4,14,6
9167,2012-09-05 08:00:00,2,0,1,1,29.52,34.85,74,12.998,33,692,725,2012,9,5,8,2
7657,2012-05-18 10:00:00,1,0,1,1,24.6,31.06,46,8.9981,74,181,255,2012,5,18,10,4
2691,2011-07-01 01:00:00,2,0,1,1,27.06,31.06,50,0.0,15,16,31,2011,7,1,1,4
10422,2012-11-19 16:00:00,3,0,1,1,17.22,21.21,58,16.9979,55,325,380,2012,11,19,16,0
9252,2012-09-08 21:00:00,2,0,0,2,24.6,28.03,83,11.0014,26,155,181,2012,9,8,21,5
5705,2012-01-12 21:00:00,4,0,1,1,18.04,21.97,67,8.9981,12,162,174,2012,1,12,21,3
6940,2012-04-07 12:00:00,1,0,0,1,18.86,22.725,23,26.0027,320,270,590,2012,4,7,12,5
2960,2011-07-12 06:00:00,2,0,1,1,30.34,34.09,58,15.0013,13,102,115,2011,7,12,6,1
2708,2011-07-01 18:00:00,2,0,1,1,32.8,34.09,24,16.9979,98,324,422,2011,7,1,18,4
9102,2012-09-02 15:00:00,2,0,0,3,30.34,35.605,74,8.9981,179,176,355,2012,9,2,15,6
3275,2011-08-06 09:00:00,2,0,0,1,30.34,34.85,70,15.0013,60,155,215,2011,8,6,9,5
5277,2011-12-13 23:00:00,3,0,1,1,10.66,15.15,70,0.0,4,55,59,2011,12,13,23,1
9242,2012-09-08 11:00:00,2,0,0,1,31.16,35.605,62,30.0026,173,405,578,2012,9,8,11,5
4533,2011-11-01 23:00:00,3,0,1,1,13.94,18.18,87,0.0,11,61,72,2011,11,1,23,1
3249,2011-08-05 07:00:00,2,0,1,1,27.06,30.305,78,8.9981,23,247,270,2011,8,5,7,4
8237,2012-07-04 14:00:00,2,1,0,1,36.9,40.91,37,11.0014,190,357,547,2012,7,4,14,2
716,2011-02-13 04:00:00,4,0,0,2,8.2,10.605,69,11.0014,0,2,2,2011,2,13,4,6
6624,2012-03-13 07:00:00,4,0,1,2,18.86,22.725,82,19.0012,16,292,308,2012,3,13,7,1
7921,2012-06-10 10:00:00,1,0,0,1,31.16,34.09,40,7.0015,148,265,413,2012,6,10,10,6
10586,2012-12-07 12:00:00,3,0,1,2,13.94,16.665,71,12.998,36,204,240,2012,12,7,12,4
10336,2012-11-16 02:00:00,3,0,1,2,12.3,15.15,70,11.0014,0,9,9,2012,11,16,2,4
2032,2011-05-11 14:00:00,1,0,1,1,25.42,31.06,53,6.0032,36,141,177,2011,5,11,14,2
5248,2011-12-12 18:00:00,3,0,1,1,12.3,15.91,56,6.0032,8,349,357,2011,12,12,18,0
3184,2011-08-02 14:00:00,2,0,1,1,36.9,38.635,25,19.0012,45,114,159,2011,8,2,14,1
2869,2011-07-08 11:00:00,2,0,1,2,30.34,35.605,74,16.9979,61,104,165,2011,7,8,11,4
3490,2011-08-15 08:00:00,2,0,1,1,26.24,29.545,78,22.0028,29,326,355,2011,8,15,8,0
975,2011-03-05 02:00:00,4,0,0,2,12.3,14.395,87,12.998,5,15,20,2011,3,5,2,5
7580,2012-05-15 05:00:00,1,0,1,3,22.96,26.515,94,15.0013,0,8,8,2012,5,15,5,1
1644,2011-04-14 10:00:00,1,0,1,1,20.5,24.24,51,12.998,21,68,89,2011,4,14,10,3
9713,2012-10-09 02:00:00,3,0,1,3,14.76,16.665,87,16.9979,2,5,7,2012,10,9,2,1
9642,2012-10-06 03:00:00,3,0,0,1,22.14,25.76,77,15.0013,2,54,56,2012,10,6,3,5
8305,2012-07-07 10:00:00,2,0,0,1,37.72,43.18,37,15.0013,100,225,325,2012,7,7,10,5
864,2011-02-19 11:00:00,4,0,0,1,18.04,21.97,16,39.0007,47,76,123,2011,2,19,11,5
1489,2011-04-07 22:00:00,1,0,1,2,16.4,20.455,76,12.998,18,63,81,2011,4,7,22,3
931,2011-03-03 06:00:00,4,0,1,1,5.74,6.06,33,19.9995,1,34,35,2011,3,3,6,3
7733,2012-06-02 14:00:00,1,0,0,1,26.24,31.06,38,19.9995,259,388,647,2012,6,2,14,5
1242,2011-03-16 14:00:00,4,0,1,2,16.4,20.455,76,15.0013,33,67,100,2011,3,16,14,2
8217,2012-07-03 18:00:00,2,0,1,2,35.26,37.12,30,0.0,85,542,627,2012,7,3,18,1
9974,2012-10-19 23:00:00,3,0,1,1,18.86,22.725,88,7.0015,13,118,131,2012,10,19,23,4
8722,2012-08-05 19:00:00,2,0,0,1,28.7,33.335,84,15.0013,46,139,185,2012,8,5,19,6
9909,2012-10-17 06:00:00,3,0,1,1,15.58,19.695,82,0.0,7,171,178,2012,10,17,6,2
306,2011-01-14 06:00:00,4,0,1,1,4.1,9.09,54,0.0,0,17,17,2011,1,14,6,4
9255,2012-09-09 00:00:00,2,0,0,2,22.96,26.515,73,12.998,18,106,124,2012,9,9,0,6
3871,2011-09-12 08:00:00,2,0,1,1,24.6,28.79,78,6.0032,26,382,408,2011,9,12,8,0
9687,2012-10-08 00:00:00,3,1,0,1,15.58,19.695,76,19.0012,7,44,51,2012,10,8,0,0
3198,2011-08-03 04:00:00,2,0,1,2,31.16,34.85,52,11.0014,0,7,7,2011,8,3,4,2
7047,2012-04-12 00:00:00,1,0,1,1,13.12,15.15,66,19.0012,1,22,23,2012,4,12,0,3
380,2011-01-17 08:00:00,4,1,0,2,6.56,7.575,47,15.0013,3,30,33,2011,1,17,8,0
9413,2012-09-15 14:00:00,2,0,0,1,27.88,31.82,34,22.0028,325,390,715,2012,9,15,14,5
2557,2011-06-14 11:00:00,1,0,1,1,26.24,31.06,41,19.0012,40,103,143,2011,6,14,11,1
5367,2011-12-17 17:00:00,3,0,0,1,10.66,12.88,48,15.0013,12,153,165,2011,12,17,17,5
6618,2012-03-13 01:00:00,4,0,1,2,21.32,25.0,59,15.0013,2,14,16,2012,3,13,1,1
9105,2012-09-02 18:00:00,2,0,0,1,30.34,35.605,74,0.0,227,273,500,2012,9,2,18,6
4280,2011-10-10 09:00:00,3,1,0,1,22.14,25.76,77,0.0,58,161,219,2011,10,10,9,0
1349,2011-04-02 02:00:00,1,0,0,1,9.84,12.12,75,8.9981,1,20,21,2011,4,2,2,5
10824,2012-12-17 10:00:00,3,0,1,2,15.58,19.695,87,6.0032,15,120,135,2012,12,17,10,0
10218,2012-11-11 04:00:00,3,0,0,1,13.12,16.665,81,7.0015,5,6,11,2012,11,11,4,6
369,2011-01-16 21:00:00,4,0,0,1,7.38,9.85,51,11.0014,6,22,28,2011,1,16,21,6
6388,2012-03-03 10:00:00,4,0,0,2,16.4,20.455,87,0.0,31,137,168,2012,3,3,10,5
8752,2012-08-07 01:00:00,2,0,1,1,28.7,33.335,84,8.9981,2,16,18,2012,8,7,1,1
3550,2011-08-17 20:00:00,2,0,1,1,30.34,34.09,58,16.9979,37,243,280,2011,8,17,20,2
9591,2012-10-04 00:00:00,3,0,1,3,26.24,28.79,89,0.0,11,65,76,2012,10,4,0,3
5453,2012-01-02 08:00:00,4,1,0,1,9.84,11.365,35,16.9979,2,51,53,2012,1,2,8,0
10541,2012-12-05 15:00:00,3,0,1,1,19.68,23.485,33,19.0012,20,265,285,2012,12,5,15,2
10528,2012-12-05 02:00:00,3,0,1,1,18.86,22.725,67,11.0014,2,7,9,2012,12,5,2,2
3960,2011-09-16 01:00:00,2,0,1,1,17.22,21.21,67,12.998,7,19,26,2011,9,16,1,4
6947,2012-04-07 19:00:00,1,0,0,1,22.14,25.76,16,22.0028,170,243,413,2012,4,7,19,5
5968,2012-02-04 21:00:00,4,0,0,3,9.84,12.12,93,8.9981,4,74,78,2012,2,4,21,5
361,2011-01-16 13:00:00,4,0,0,1,10.66,11.365,35,19.9995,23,95,118,2011,1,16,13,6
7113,2012-04-14 18:00:00,1,0,0,2,25.42,31.06,35,15.0013,197,284,481,2012,4,14,18,5
3396,2011-08-11 10:00:00,2,0,1,1,30.34,32.575,37,16.9979,36,96,132,2011,8,11,10,3
3555,2011-08-18 01:00:00,2,0,1,2,27.06,31.06,65,11.0014,13,11,24,2011,8,18,1,3
3262,2011-08-05 20:00:00,2,0,1,1,29.52,33.335,58,15.0013,70,221,291,2011,8,5,20,4
10534,2012-12-05 08:00:00,3,0,1,2,18.04,21.97,58,19.0012,22,737,759,2012,12,5,8,2
8566,2012-07-18 07:00:00,2,0,1,1,30.34,34.85,66,11.0014,23,472,495,2012,7,18,7,2
2061,2011-05-12 19:00:00,1,0,1,2,24.6,30.305,64,12.998,59,305,364,2011,5,12,19,3
1717,2011-04-17 11:00:00,1,0,0,1,18.86,22.725,41,27.9993,119,185,304,2011,4,17,11,6
3979,2011-09-16 20:00:00,2,0,1,2,20.5,24.24,55,0.0,41,184,225,2011,9,16,20,4
6937,2012-04-07 09:00:00,1,0,0,1,16.4,20.455,30,16.9979,103,173,276,2012,4,7,9,5
4475,2011-10-18 12:00:00,3,0,1,2,25.42,31.06,43,6.0032,42,159,201,2011,10,18,12,1
5591,2012-01-08 02:00:00,4,0,0,1,14.76,16.665,37,19.0012,10,57,67,2012,1,8,2,6
7862,2012-06-07 23:00:00,1,0,1,1,22.96,26.515,52,8.9981,42,135,177,2012,6,7,23,3
9079,2012-09-01 16:00:00,2,0,0,2,34.44,39.395,49,11.0014,209,253,462,2012,9,1,16,5
10304,2012-11-14 18:00:00,3,0,1,1,13.12,15.91,53,11.0014,24,543,567,2012,11,14,18,2
4977,2011-12-01 11:00:00,3,0,1,1,13.94,15.91,49,16.9979,7,95,102,2011,12,1,11,3
543,2011-02-05 19:00:00,4,0,0,2,11.48,12.12,93,30.0026,6,78,84,2011,2,5,19,5
1932,2011-05-07 10:00:00,1,0,0,1,22.96,26.515,49,19.9995,90,208,298,2011,5,7,10,5
9199,2012-09-06 16:00:00,2,0,1,1,30.34,34.85,70,15.0013,42,374,416,2012,9,6,16,3
5266,2011-12-13 12:00:00,3,0,1,1,14.76,16.665,43,23.9994,20,147,167,2011,12,13,12,1
9416,2012-09-15 17:00:00,2,0,0,2,27.06,31.06,36,16.9979,295,434,729,2012,9,15,17,5
7119,2012-04-15 00:00:00,1,0,0,2,22.14,25.76,56,12.998,30,94,124,2012,4,15,0,6
8898,2012-08-13 03:00:00,2,0,1,1,26.24,30.305,69,0.0,1,5,6,2012,8,13,3,0
4714,2011-11-09 12:00:00,3,0,1,1,20.5,24.24,51,11.0014,24,156,180,2011,11,9,12,2
10262,2012-11-13 00:00:00,3,0,1,2,21.32,25.0,83,19.0012,5,18,23,2012,11,13,0,1
5,2011-01-01 05:00:00,4,0,0,2,9.84,12.88,75,6.0032,0,1,1,2011,1,1,5,5
9582,2012-10-03 15:00:00,3,0,1,2,29.52,34.09,62,11.0014,59,260,319,2012,10,3,15,2
5129,2011-12-07 19:00:00,3,0,1,3,13.94,14.395,87,43.0006,2,31,33,2011,12,7,19,2
7225,2012-04-19 10:00:00,1,0,1,1,19.68,23.485,63,6.0032,46,143,189,2012,4,19,10,3
3181,2011-08-02 11:00:00,2,0,1,1,34.44,36.365,32,27.9993,32,96,128,2011,8,2,11,1
9223,2012-09-07 16:00:00,2,0,1,1,32.8,37.88,55,19.0012,75,395,470,2012,9,7,16,4
263,2011-01-12 10:00:00,4,0,1,1,7.38,9.09,55,15.0013,0,39,39,2011,1,12,10,2
6573,2012-03-11 04:00:00,4,0,0,1,9.84,12.12,60,8.9981,7,15,22,2012,3,11,4,6
175,2011-01-08 14:00:00,4,0,0,1,8.2,8.335,32,32.9975,12,83,95,2011,1,8,14,5
3589,2011-08-19 11:00:00,2,0,1,2,29.52,34.09,66,6.0032,45,120,165,2011,8,19,11,4
4658,2011-11-07 04:00:00,3,0,1,1,13.12,17.425,93,0.0,2,4,6,2011,11,7,4,0
4601,2011-11-04 19:00:00,3,0,1,1,16.4,20.455,37,23.9994,14,182,196,2011,11,4,19,4
10412,2012-11-19 06:00:00,3,0,1,2,14.76,16.665,66,16.9979,3,128,131,2012,11,19,6,0
7232,2012-04-19 17:00:00,1,0,1,1,24.6,31.06,43,6.0032,85,663,748,2012,4,19,17,3
1719,2011-04-17 13:00:00,1,0,0,1,20.5,24.24,34,26.0027,181,162,343,2011,4,17,13,6
10685,2012-12-11 15:00:00,3,0,1,2,15.58,19.695,50,15.0013,20,250,270,2012,12,11,15,1
9168,2012-09-05 09:00:00,2,0,1,1,30.34,34.85,70,16.9979,27,263,290,2012,9,5,9,2
5379,2011-12-18 05:00:00,3,0,0,1,8.2,11.365,59,7.0015,1,4,5,2011,12,18,5,6
2489,2011-06-11 15:00:00,1,0,0,1,33.62,38.635,49,7.0015,142,232,374,2011,6,11,15,5
4984,2011-12-01 18:00:00,3,0,1,1,14.76,18.18,43,7.0015,12,393,405,2011,12,1,18,3
9832,2012-10-14 01:00:00,3,0,0,1,17.22,21.21,77,19.0012,16,96,112,2012,10,14,1,6
5445,2012-01-01 23:00:00,4,0,0,1,18.04,21.97,51,19.9995,4,25,29,2012,1,1,23,6
8262,2012-07-05 15:00:00,2,0,1,1,37.72,41.665,33,23.9994,71,183,254,2012,7,5,15,3
4044,2011-09-19 13:00:00,2,0,1,2,24.6,30.305,60,0.0,53,124,177,2011,9,19,13,0
5098,2011-12-06 12:00:00,3,0,1,3,18.86,22.725,100,15.0013,5,50,55,2011,12,6,12,1
6165,2012-02-13 03:00:00,4,0,1,1,4.92,7.575,54,7.0015,0,1,1,2012,2,13,3,0
